X Minutes,Y Counts,Oligo Length,Type
1.67,0.24051626,13,Modified
1.687,0.342374623,13,Modified
1.703,0.468811512,13,Modified
1.72,0.550066411,13,Modified
1.736,0.536452115,13,Modified
1.753,0.448983133,13,Modified
1.77,0.369996339,13,Modified
1.786,0.384463042,13,Modified
1.803,0.518355548,13,Modified
1.819,0.713247836,13,Modified
1.836,0.857815742,13,Modified
1.853,0.862497568,13,Modified
1.869,0.72231108,13,Modified
1.886,0.511877835,13,Modified
1.902,0.330766916,13,Modified
1.919,0.244472697,13,Modified
1.936,0.268227994,13,Modified
1.952,0.373729348,13,Modified
1.969,0.51076591,13,Modified
1.985,0.630922019,13,Modified
2.002,0.69803226,13,Modified
2.019,0.699801624,13,Modified
2.035,0.646272957,13,Modified
2.052,0.572508991,13,Modified
2.068,0.52984333,13,Modified
2.085,0.559167385,13,Modified
2.102,0.663782358,13,Modified
2.118,0.795117736,13,Modified
2.135,0.882426023,13,Modified
2.151,0.884191632,13,Modified
2.168,0.829941511,13,Modified
2.185,0.78605783,13,Modified
2.201,0.783181131,13,Modified
2.218,0.784289002,13,Modified
2.234,0.740126848,13,Modified
2.251,0.648459017,13,Modified
2.268,0.569606602,13,Modified
2.284,0.579982221,13,Modified
2.301,0.724154413,13,Modified
2.317,0.98127383,13,Modified
2.334,1.2570678,13,Modified
2.351,1.423059464,13,Modified
2.367,1.403626323,13,Modified
2.384,1.223971844,13,Modified
2.4,0.97621423,13,Modified
2.417,0.741594315,13,Modified
2.433,0.561778188,13,Modified
2.45,0.446957648,13,Modified
2.467,0.390262187,13,Modified
2.483,0.379547298,13,Modified
2.5,0.750953853,13,Modified
2.516,1.909803629,13,Modified
2.533,5.429318905,13,Modified
2.566,14.06842995,13,Modified
2.583,30.51794052,13,Modified
2.599,54.46476746,13,Modified
2.616,80.82866669,13,Modified
2.633,102.4386902,13,Modified
2.649,115.5550995,13,Modified
2.666,121.954628,13,Modified
2.682,125.0755997,13,Modified
2.711,128.5799255,13,Modified
2.734,137.2362518,13,Modified
2.757,154.5572052,13,Modified
2.78,175.6850281,13,Modified
2.796,186.0606537,13,Modified
2.813,172.4131775,13,Modified
2.836,134.7288971,13,Modified
2.859,87.36437988,13,Modified
2.876,47.09835434,13,Modified
2.892,23.18782806,13,Modified
2.909,16.00990677,13,Modified
2.926,22.97612953,13,Modified
2.942,41.05606461,13,Modified
2.965,66.07780457,13,Modified
2.982,91.70102692,13,Modified
2.998,110.3145828,13,Modified
3.015,116.4106293,13,Modified
3.032,108.3018951,13,Modified
3.048,88.52625275,13,Modified
3.065,62.89500427,13,Modified
3.081,38.26086044,13,Modified
3.098,19.61820221,13,Modified
3.115,8.322566986,13,Modified
3.131,2.923066378,13,Modified
3.148,0.786691725,13,Modified
3.164,0.380752653,13,Modified
3.181,1.008640885,13,Modified
3.198,3.57225585,13,Modified
3.214,10.22067165,13,Modified
3.231,24.06765175,13,Modified
3.247,46.06394577,13,Modified
3.264,73.20776367,13,Modified
3.281,98.95243835,13,Modified
3.297,117.8660889,13,Modified
3.314,128.370636,13,Modified
3.33,129.7790527,13,Modified
3.347,119.3883362,13,Modified
3.364,96.24450684,13,Modified
3.38,65.96444702,13,Modified
3.397,39.05517578,13,Modified
3.413,23.64059448,13,Modified
3.43,21.54751396,13,Modified
3.447,28.82681465,13,Modified
3.463,38.15080643,13,Modified
3.48,42.15649796,13,Modified
3.496,37.73112488,13,Modified
3.513,27.05237198,13,Modified
3.529,15.53750706,13,Modified
3.546,7.148711205,13,Modified
3.563,2.634781122,13,Modified
3.579,0.95817858,13,Modified
3.596,0.946158409,13,Modified
3.612,2.774003029,13,Modified
3.629,7.818130016,13,Modified
3.646,17.98038673,13,Modified
3.669,33.98609924,13,Modified
3.692,53.22772598,13,Modified
3.72,69.61401367,13,Modified
3.748,76.45366669,13,Modified
3.776,70.62226105,13,Modified
3.799,54.70921707,13,Modified
3.816,35.3147316,13,Modified
3.832,18.84168434,13,Modified
3.849,8.243400574,13,Modified
3.866,2.937601089,13,Modified
3.882,0.984232664,13,Modified
3.899,0.911884964,13,Modified
3.915,2.436387539,13,Modified
3.932,6.61042738,13,Modified
3.949,14.3675642,13,Modified
3.965,25.21279335,13,Modified
3.982,35.72471619,13,Modified
3.998,41.80921936,13,Modified
4.015,42.96550369,13,Modified
4.038,43.39959717,13,Modified
4.061,49.19583511,13,Modified
4.084,62.8368187,13,Modified
4.107,81.88419342,13,Modified
4.13,100.7760239,13,Modified
4.147,112.2848434,13,Modified
4.164,109.5049133,13,Modified
4.18,90.75884247,13,Modified
4.197,62.39965057,13,Modified
4.213,35.05016327,13,Modified
4.23,16.19047356,13,Modified
4.247,6.862197876,13,Modified
4.263,5.303558826,13,Modified
4.28,10.14692974,13,Modified
4.296,21.1734333,13,Modified
4.313,36.86508942,13,Modified
4.329,51.71458817,13,Modified
4.346,58.70469284,13,Modified
4.363,55.67393112,13,Modified
4.379,48.41408157,13,Modified
4.396,46.27482224,13,Modified
4.419,53.44582367,13,Modified
4.436,64.54645538,13,Modified
4.452,69.16539001,13,Modified
4.469,61.2066803,13,Modified
4.485,43.70405579,13,Modified
4.502,25.10138893,13,Modified
4.519,11.54899406,13,Modified
4.535,4.256581783,13,Modified
4.552,1.256747842,13,Modified
4.568,0.64497596,13,Modified
4.585,1.470257044,13,Modified
4.602,4.97973299,13,Modified
4.618,13.51105404,13,Modified
4.635,29.36586761,13,Modified
4.651,51.29833984,13,Modified
4.668,72.02798462,13,Modified
4.685,82.29843903,13,Modified
4.701,78.91870117,13,Modified
4.718,69.06855011,13,Modified
4.734,64.87812805,13,Modified
4.751,73.19158936,13,Modified
4.767,92.01594543,13,Modified
4.784,113.3596344,13,Modified
4.801,129.2469482,13,Modified
4.817,135.5083771,13,Modified
4.834,132.7714691,13,Modified
4.85,124.258316,13,Modified
4.867,113.6296387,13,Modified
4.884,103.2699661,13,Modified
4.9,95.79203033,13,Modified
4.917,93.81495667,13,Modified
4.933,98.06183624,13,Modified
4.95,105.9851074,13,Modified
4.967,111.0632935,13,Modified
4.983,105.5170975,13,Modified
5,86.51820374,13,Modified
5.016,59.17309189,13,Modified
5.033,33.1840477,13,Modified
5.05,15.07809925,13,Modified
5.066,5.65316534,13,Modified
5.083,2.336974144,13,Modified
5.099,2.814850807,13,Modified
5.116,6.598378181,13,Modified
5.133,14.34137535,13,Modified
5.149,25.14379501,13,Modified
5.166,35.56217957,13,Modified
5.182,41.57234573,13,Modified
5.199,42.5157814,13,Modified
5.216,42.98749924,13,Modified
5.232,49.54739761,13,Modified
5.249,64.8358078,13,Modified
5.265,85.13761139,13,Modified
5.282,102.3616257,13,Modified
5.299,108.1173248,13,Modified
5.315,98.27944183,13,Modified
5.332,76.00380707,13,Modified
5.348,50.66743469,13,Modified
5.365,32.41659546,13,Modified
5.382,26.41700172,13,Modified
5.398,30.85593224,13,Modified
5.415,38.86177063,13,Modified
5.431,42.4393959,13,Modified
5.448,37.79416275,13,Modified
5.471,27.09757042,13,Modified
5.499,15.56346703,13,Modified
5.522,7.160655022,13,Modified
5.545,2.639183283,13,Modified
5.568,0.779214025,13,Modified
5.591,0.184295356,13,Modified
5.615,0,13,Modified
5.631,0.254389465,13,Modified
5.648,1.075577021,13,Modified
5.664,3.642959118,13,Modified
5.681,9.88410759,13,Modified
5.698,21.48280907,13,Modified
5.714,37.40374374,13,Modified
5.731,52.42320633,13,Modified
5.747,59.36369705,13,Modified
5.764,55.81421661,13,Modified
5.78,47.29496765,13,Modified
5.797,42.98108673,13,Modified
5.814,47.314785,13,Modified
5.83,55.84915924,13,Modified
5.847,59.69198227,13,Modified
5.863,53.67443466,13,Modified
5.88,41.54195023,13,Modified
5.897,32.65302658,13,Modified
5.913,34.13573074,13,Modified
5.93,45.85771942,13,Modified
5.946,60.18791199,13,Modified
5.963,67.03469849,13,Modified
5.98,62.26114273,13,Modified
5.996,51.3991394,13,Modified
6.013,44.21218109,13,Modified
6.029,45.92048645,13,Modified
6.046,52.60056686,13,Modified
6.063,55.39030838,13,Modified
6.079,48.77638626,13,Modified
6.096,34.96865845,13,Modified
6.112,21.23306847,13,Modified
6.129,13.8155632,13,Modified
6.146,17.10495758,13,Modified
6.162,33.96655655,13,Modified
6.179,64.47966003,13,Modified
6.195,101.5199814,13,Modified
6.212,130.0483551,13,Modified
6.229,134.9674072,13,Modified
6.245,113.3899994,13,Modified
6.262,77.0426178,13,Modified
6.278,42.29144669,13,Modified
6.295,18.73641014,13,Modified
6.312,6.692569733,13,Modified
6.328,1.925577521,13,Modified
6.345,0.407433212,13,Modified
6.361,0,13,Modified
6.378,0,13,Modified
6.395,0.227781847,13,Modified
6.411,0.963078082,13,Modified
6.428,3.640161514,13,Modified
6.444,10.44949055,13,Modified
6.461,24.65230179,13,Modified
6.478,48.18753433,13,Modified
6.494,78.65341949,13,Modified
6.511,107.9958801,13,Modified
6.527,125.0898438,13,Modified
6.544,122.90448,13,Modified
6.561,104.5107651,13,Modified
6.577,81.7301178,13,Modified
6.594,66.99904633,13,Modified
6.61,64.70695496,13,Modified
6.627,70.66200256,13,Modified
6.644,77.5809021,13,Modified
6.66,79.66674805,13,Modified
6.677,73.48756409,13,Modified
6.693,59.47738647,13,Modified
6.71,42.60603333,13,Modified
6.726,30.65248299,13,Modified
6.743,29.20448303,13,Modified
6.76,37.68192291,13,Modified
6.776,50.14618683,13,Modified
6.793,59.19669342,13,Modified
6.809,61.66260529,13,Modified
6.826,59.71159363,13,Modified
6.843,55.91506195,13,Modified
6.859,49.88165283,13,Modified
6.876,40.19820404,13,Modified
6.892,28.13111877,13,Modified
6.909,18.13650322,13,Modified
6.926,14.48995113,13,Modified
6.942,19.09100914,13,Modified
6.959,29.94280052,13,Modified
6.975,42.2884903,13,Modified
6.992,50.85655975,13,Modified
7.009,53.79540253,13,Modified
7.025,52.98207092,13,Modified
7.042,50.53121567,13,Modified
7.058,45.70769501,13,Modified
7.075,36.94736862,13,Modified
7.092,25.32061386,13,Modified
7.108,14.49062538,13,Modified
7.125,7.42358017,13,Modified
7.141,5.600300789,13,Modified
7.158,9.424682617,13,Modified
7.175,19.1195507,13,Modified
7.191,32.9989357,13,Modified
7.208,46.02505493,13,Modified
7.224,51.42320251,13,Modified
7.241,46.02505493,13,Modified
7.258,32.9989357,13,Modified
7.274,18.95291138,13,Modified
7.291,8.720117569,13,Modified
7.307,3.213950157,13,Modified
7.324,0.948912859,13,Modified
7.341,0.224431574,13,Modified
7.357,0,13,Modified
7.374,0,13,Modified
7.39,0.204275936,13,Modified
7.407,0.863693357,13,Modified
7.424,3.091369629,13,Modified
7.44,8.639083862,13,Modified
7.457,19.62879181,13,Modified
7.473,36.71368408,13,Modified
7.49,56.87170792,13,Modified
7.507,74.46162415,13,Modified
7.523,84.73838806,13,Modified
7.54,87.19437408,13,Modified
7.556,84.57894897,13,Modified
7.573,78.76197052,13,Modified
7.59,68.80086517,13,Modified
7.606,53.90787125,13,Modified
7.623,36.63049316,13,Modified
7.639,22.43437767,13,Modified
7.656,16.07081223,13,Modified
7.673,18.88109779,13,Modified
7.689,28.64308739,13,Modified
7.706,40.38214874,13,Modified
7.722,49.04561996,13,Modified
7.739,52.98218918,13,Modified
7.756,53.80517197,13,Modified
7.772,52.96519089,13,Modified
7.789,49.01880646,13,Modified
7.805,40.12896347,13,Modified
7.822,27.8708992,13,Modified
7.839,16.4943428,13,Modified
7.855,10.22609425,13,Modified
7.872,11.36738205,13,Modified
7.888,20.74845695,13,Modified
7.905,37.56959915,13,Modified
7.921,57.81315994,13,Modified
7.938,74.46297455,13,Modified
7.955,80.41105652,13,Modified
7.971,73.2179718,13,Modified
7.988,56.4962883,13,Modified
8.004,38.16167068,13,Modified
8.021,26.17586517,13,Modified
8.038,24.69898605,13,Modified
8.054,33.34609985,13,Modified
8.071,47.7378006,13,Modified
8.087,63.0666008,13,Modified
8.104,76.40187073,13,Modified
8.121,87.31105042,13,Modified
8.137,94.42002869,13,Modified
8.154,95.16686249,13,Modified
8.17,88.80635071,13,Modified
8.187,79.10625458,13,Modified
8.204,73.38334656,13,Modified
8.22,78.01369476,13,Modified
8.237,94.97459412,13,Modified
8.253,121.6483841,13,Modified
8.27,150.9204102,13,Modified
8.287,171.957016,13,Modified
8.303,175.6304779,13,Modified
8.32,161.6328888,13,Modified
8.336,137.8721924,13,Modified
8.353,114.6010284,13,Modified
8.37,97.69895172,13,Modified
8.386,87.49293518,13,Modified
8.403,80.78018188,13,Modified
8.419,73.82449341,13,Modified
8.436,64.10256195,13,Modified
8.453,51.77248383,13,Modified
8.469,41.27553558,13,Modified
8.486,39.25894928,13,Modified
8.502,48.75663757,13,Modified
8.519,65.28051758,13,Modified
8.536,79.14566803,13,Modified
8.552,82.46350098,13,Modified
8.569,75.63163757,13,Modified
8.585,65.38982391,13,Modified
8.602,56.66029739,13,Modified
8.619,48.71564102,13,Modified
8.635,38.60874557,13,Modified
8.652,26.29837608,13,Modified
8.668,14.76037312,13,Modified
8.685,6.713675976,13,Modified
8.702,2.47444129,13,Modified
8.718,0.960430741,13,Modified
8.735,1.144641042,13,Modified
8.751,3.291636467,13,Modified
8.768,8.930896759,13,Modified
8.785,19.41103363,13,Modified
8.801,33.79657364,13,Modified
8.818,47.13755417,13,Modified
8.834,52.66618347,13,Modified
8.851,47.13755417,13,Modified
8.868,33.79657364,13,Modified
8.884,19.41103363,13,Modified
8.901,9.106510162,13,Modified
8.917,4.034142017,13,Modified
8.934,3.48670125,13,Modified
8.95,7.053173542,13,Modified
8.967,15.14171505,13,Modified
8.984,27.31701851,13,Modified
9,41.23138428,13,Modified
9.017,54.90487671,13,Modified
9.033,69.27770233,13,Modified
9.05,86.74770355,13,Modified
9.067,105.0492935,13,Modified
9.083,114.934967,13,Modified
9.1,107.4460754,13,Modified
9.116,83.28694153,13,Modified
9.133,52.82683563,13,Modified
9.15,27.23517799,13,Modified
9.166,11.42319012,13,Modified
9.183,3.883213043,13,Modified
9.199,1.069170952,13,Modified
9.216,0.179213837,13,Modified
9.233,0,13,Modified
9.249,0,13,Modified
9.266,0,13,Modified
9.282,0,13,Modified
9.299,0,13,Modified
9.316,0,13,Modified
9.332,0.20653899,13,Modified
9.349,0.87326175,13,Modified
9.365,2.957721233,13,Modified
9.382,8.024914742,13,Modified
9.399,17.44190979,13,Modified
9.415,30.36812782,13,Modified
9.432,42.35575485,13,Modified
9.448,47.32353973,13,Modified
9.465,42.35575485,13,Modified
9.482,30.36812782,13,Modified
9.498,17.44190979,13,Modified
9.515,8.024914742,13,Modified
9.531,2.957721233,13,Modified
9.548,0.87326175,13,Modified
9.565,0.20653899,13,Modified
9.581,0,13,Modified
9.598,0,13,Modified
9.614,0.170109361,13,Modified
9.631,0.719234645,13,Modified
9.648,2.436034203,13,Modified
9.664,6.609469414,13,Modified
9.681,14.36548138,13,Modified
9.697,25.0117569,13,Modified
9.714,34.88498688,13,Modified
9.731,38.97654724,13,Modified
9.747,34.88498688,13,Modified
9.764,25.0117569,13,Modified
9.78,14.36548138,13,Modified
9.797,6.823971748,13,Modified
9.814,3.342966557,13,Modified
9.83,3.790997267,13,Modified
9.847,8.504442215,13,Modified
9.863,18.11441994,13,Modified
9.88,31.5390358,13,Modified
9.896,43.98887253,13,Modified
9.913,49.14820099,13,Modified
9.93,43.98887253,13,Modified
9.946,31.5390358,13,Modified
9.963,18.11441994,13,Modified
9.979,8.334332466,13,Modified
9.996,3.071762562,13,Modified
10.013,0.906932235,13,Modified
10.029,0.214502543,13,Modified
10.046,0.209475964,13,Modified
10.062,0.885679483,13,Modified
10.079,2.999779701,13,Modified
10.096,8.31599617,13,Modified
10.112,18.43816566,13,Modified
10.129,33.54184341,13,Modified
10.145,50.9271431,13,Modified
10.162,66.82465363,13,Modified
10.179,80.12821198,13,Modified
10.195,92.98939514,13,Modified
10.212,106.9451523,13,Modified
10.228,118.6608734,13,Modified
10.245,120.7382965,13,Modified
10.262,107.732254,13,Modified
10.278,81.75875092,13,Modified
10.295,51.71910477,13,Modified
10.311,26.99415207,13,Modified
10.328,11.51417923,13,Modified
10.345,3.960522175,13,Modified
10.361,1.117775917,13,Modified
10.378,0.215262562,13,Modified
10.394,0,13,Modified
10.411,0,13,Modified
10.428,0,13,Modified
10.444,0,13,Modified
10.461,0.196582705,13,Modified
10.477,1.098208427,13,Modified
10.494,3.944218159,13,Modified
10.511,11.63610172,13,Modified
10.527,27.71200562,13,Modified
10.544,53.94552612,13,Modified
10.56,86.51770782,13,Modified
10.577,115.2662354,13,Modified
10.594,129.6975861,13,Modified
10.61,126.4651184,13,Modified
10.627,111.2236252,13,Modified
10.643,92.86669922,13,Modified
10.66,76.61327362,13,Modified
10.677,62.16767883,13,Modified
10.693,48.21553802,13,Modified
10.71,36.41927338,13,Modified
10.726,30.69085312,13,Modified
10.743,32.4499321,13,Modified
10.76,37.68976974,13,Modified
10.776,39.94699478,13,Modified
10.793,35.43426895,13,Modified
10.809,25.9492054,13,Modified
10.826,17.19142532,13,Modified
10.843,14.11618614,13,Modified
10.859,18.90075684,13,Modified
10.876,29.88657379,13,Modified
10.892,42.60163879,13,Modified
10.909,52.16813278,13,Modified
10.925,57.03940201,13,Modified
10.942,59.21842194,13,Modified
10.959,60.49071121,13,Modified
10.975,60.5694809,13,Modified
10.992,60.69182205,13,Modified
11.008,66.30878448,13,Modified
11.025,82.384758,13,Modified
11.042,104.9764099,13,Modified
11.058,120.9010315,13,Modified
11.075,117.701416,13,Modified
11.091,95.84146118,13,Modified
11.108,68.62903595,13,Modified
11.125,51.09126282,13,Modified
11.141,50.06865311,13,Modified
11.158,62.80220413,13,Modified
11.174,81.76315308,13,Modified
11.191,100.144783,13,Modified
11.208,113.1283264,13,Modified
11.224,116.9891586,13,Modified
11.247,110.2247314,13,Modified
11.27,94.79299927,13,Modified
11.293,74.44028473,13,Modified
11.317,52.70998764,13,Modified
11.34,32.72912979,13,Modified
11.356,17.34850502,13,Modified
11.373,7.639126301,13,Modified
11.396,2.681872129,13,Modified
11.413,0.956505895,13,Modified
11.429,0.883589387,13,Modified
11.446,2.358399153,13,Modified
11.462,6.398828983,13,Modified
11.479,14.08503723,13,Modified
11.496,24.96460152,13,Modified
11.512,36.31331635,13,Modified
11.529,44.62619019,13,Modified
11.545,48.75234222,13,Modified
11.562,50.29481125,13,Modified
11.578,50.45733261,13,Modified
11.595,47.77821732,13,Modified
11.612,41.2328186,13,Modified
11.628,33.55752563,13,Modified
11.645,29.88220596,13,Modified
11.661,32.55284119,13,Modified
11.678,38.33066559,13,Modified
11.695,40.99232864,13,Modified
11.711,37.04198456,13,Modified
